DATABASE SCHEMA SUMMARY,,,
state_analysis_dataset_all_states,102,scholarship_pre_matric_2019_20_release_lakh,double
state_analysis_dataset_all_states,103,scholarship_pre_matric_2019_20_utilized_lakh,double
state_analysis_dataset_all_states,104,scholarship_pre_matric_2020_21_release_lakh,double
state_analysis_dataset_all_states,105,scholarship_pre_matric_2020_21_utilized_lakh,double
state_analysis_dataset_all_states,106,scholarship_pre_matric_2021_22_release_lakh,double
state_analysis_dataset_all_states,107,scholarship_pre_matric_2021_22_utilized_lakh,double
state_analysis_dataset_all_states,108,scholarship_pre_matric_2022_23_release_lakh,double
state_analysis_dataset_all_states,109,scholarship_pre_matric_2022_23_utilized_lakh,double
state_analysis_dataset_all_states,110,scholarship_pre_matric_2023_24_release_lakh,double
state_analysis_dataset_all_states,111,scholarship_pre_matric_2023_24_utilized_lakh,double
state_analysis_dataset_all_states,112,scholarship_total_release_2019_20_lakh,double
state_analysis_dataset_all_states,113,scholarship_total_utilized_2019_20_lakh,double
state_analysis_dataset_all_states,114,scholarship_utilization_2019_20_pct,double
state_analysis_dataset_all_states,115,scholarship_total_release_2020_21_lakh,double
state_analysis_dataset_all_states,116,scholarship_total_utilized_2020_21_lakh,double
state_analysis_dataset_all_states,117,scholarship_utilization_2020_21_pct,double
state_analysis_dataset_all_states,118,scholarship_total_release_2021_22_lakh,double
state_analysis_dataset_all_states,119,scholarship_total_utilized_2021_22_lakh,double
state_analysis_dataset_all_states,120,scholarship_utilization_2021_22_pct,double
state_analysis_dataset_all_states,121,scholarship_total_release_2022_23_lakh,double
state_analysis_dataset_all_states,122,scholarship_total_utilized_2022_23_lakh,double
state_analysis_dataset_all_states,123,scholarship_utilization_2022_23_pct,double
state_analysis_dataset_all_states,124,scholarship_total_release_2023_24_lakh,double
state_analysis_dataset_all_states,125,scholarship_total_utilized_2023_24_lakh,double
state_analysis_dataset_all_states,126,scholarship_utilization_2023_24_pct,double
state_analysis_dataset_all_states,127,scholarship_cumulative_release_lakh,double
state_analysis_dataset_all_states,128,scholarship_cumulative_utilized_lakh,double
state_analysis_dataset_all_states,129,scholarship_cumulative_utilization_pct,double
state_analysis_dataset_all_states,130,scholarship_total_release_2023_24_lakh_per_100k_st_pop,double
state_analysis_dataset_all_states,131,scholarship_total_utilized_2023_24_lakh_per_100k_st_pop,double
state_analysis_dataset_all_states,132,scholarship_cumulative_release_lakh_per_100k_st_pop,double
state_analysis_dataset_all_states,133,scholarship_cumulative_utilized_lakh_per_100k_st_pop,double
state_analysis_dataset_all_states,134,employment_lfpr_female_per_1000,double
state_analysis_dataset_all_states,135,employment_lfpr_male_per_1000,double
state_analysis_dataset_all_states,136,employment_lfpr_person_per_1000,double
state_analysis_dataset_all_states,137,employment_pu_female_per_1000,double
state_analysis_dataset_all_states,138,employment_pu_male_per_1000,double
state_analysis_dataset_all_states,139,employment_pu_person_per_1000,double
state_analysis_dataset_all_states,140,employment_wpr_female_per_1000,double
state_analysis_dataset_all_states,141,employment_wpr_male_per_1000,double
state_analysis_dataset_all_states,142,employment_wpr_person_per_1000,double
state_analysis_dataset_all_states,143,st_bpl_rural_pct,double
state_analysis_dataset_all_states,144,st_bpl_urban_pct,double
state_analysis_dataset_all_states,145,st_bpl_mean_pct,double
state_analysis_dataset_all_states,146,mgnreg_year,bigint(20)
state_analysis_dataset_all_states,147,mgnreg_job_card_households_per_1000,bigint(20)
state_analysis_dataset_all_states,148,mgnreg_work_less_20_days_per_1000,bigint(20)
state_analysis_dataset_all_states,149,mgnreg_work_20_50_days_per_1000,bigint(20)
state_analysis_dataset_all_states,150,mgnreg_work_50_100_days_per_1000,bigint(20)
state_analysis_dataset_all_states,151,mgnreg_work_100_plus_days_per_1000,bigint(20)
state_analysis_dataset_all_states,152,mgnreg_sought_not_received_per_1000,bigint(20)
state_analysis_dataset_all_states,153,mgnreg_not_seeking_work_per_1000,bigint(20)
state_analysis_dataset_all_states,154,mgnreg_average_days_worked,bigint(20)
state_analysis_dataset_all_states,155,mgnreg_work_received_any_days_per_1000,bigint(20)
state_analysis_dataset_all_states,156,mgnreg_100_plus_share_of_work_received_pct,double
state_analysis_dataset_all_states,157,st_population_rural,double
state_analysis_dataset_all_states,158,st_population_urban,double
state_analysis_dataset_all_states,159,st_population_residence_total,double
state_analysis_dataset_all_states,160,st_population_urban_share_pct,double
state_analysis_dataset_all_states,161,tribal_villages_gt_25_count,double
state_analysis_dataset_all_states,162,tribal_villages_gt_50_count,double
state_analysis_dataset_all_states,163,tribal_villages_gt_75_count,double
state_analysis_dataset_all_states,164,tribal_villages_gt_90_count,double
state_analysis_dataset_all_states,165,tribal_villages_100_pct_count,double
state_analysis_dataset_all_states,166,low_literacy_district_count,double
state_analysis_dataset_all_states,167,low_literacy_female_min_pct,double
state_analysis_dataset_all_states,168,low_literacy_female_mean_pct,double
state_analysis_dataset_all_states,169,low_literacy_total_mean_pct,double
state_analysis_dataset_all_states,170,tribe_count,double
state_analysis_dataset_all_states,171,tribe_population_total,double
state_analysis_dataset_all_states,172,tribe_weighted_literacy_total_pct,double
state_analysis_dataset_all_states,173,tribe_weighted_literacy_male_pct,double
state_analysis_dataset_all_states,174,tribe_weighted_literacy_female_pct,double
state_analysis_dataset_all_states,175,tribe_weighted_wpr_pct,double
state_analysis_dataset_all_states,176,tribe_weighted_main_worker_pct,double
state_analysis_dataset_all_states,177,tribe_weighted_marginal_worker_pct,double
state_analysis_dataset_all_states,178,hh_self_employed_agriculture_pct,double
state_analysis_dataset_all_states,179,hh_self_employed_non_agriculture_pct,double
state_analysis_dataset_all_states,180,hh_regular_wage_salary_pct,double
state_analysis_dataset_all_states,181,hh_casual_labour_agriculture_pct,double
